month,credit_amount,credit_term,age,sex,education,product_type,having_children_flg,region,income,family_status,phone_operator,is_client,debt_ratio,credit_per_year_of_age,term_to_age_ratio,children_income_ratio,risk_score,bad_client_risk_score
1,17000,12,25,male,Secondary special education,Fitness,0,2,26000,Another,0,1,0.6538461538461539,680.0,0.48,0.0,0.35714285714285715,False
1,11000,6,47,female,Secondary special education,Jewelry,1,2,31000,Another,1,1,0.3548387096774194,234.04255319148936,0.1276595744680851,0.3548387096774194,0.0,False
1,19500,24,23,male,Higher education,Household appliances,0,2,28000,Another,2,1,0.6964285714285714,847.8260869565217,1.0434782608695652,0.0,0.5,False
1,41000,15,40,male,Higher education,Tourism,1,2,26000,Married,0,1,1.5769230769230769,1025.0,0.375,1.5769230769230769,0.35714285714285715,False
1,11000,6,19,male,Secondary special education,Household appliances,0,2,21000,Another,0,1,0.5238095238095238,578.9473684210526,0.3157894736842105,0.0,0.35714285714285715,False
1,31000,12,28,male,Secondary special education,Household appliances,0,2,21000,Another,1,1,1.4761904761904763,1107.142857142857,0.42857142857142855,0.0,0.35714285714285715,False
1,28000,12,23,male,Higher education,Cell phones,0,0,30000,Another,1,1,0.9333333333333333,1217.391304347826,0.5217391304347826,0.0,0.5,False
1,20500,12,37,female,Secondary special education,Household appliances,1,0,21000,Another,0,1,0.9761904761904762,554.0540540540541,0.32432432432432434,0.9761904761904762,0.35714285714285715,False
1,79000,15,23,male,Secondary special education,Tourism,0,2,46000,Married,2,1,1.7173913043478262,3434.782608695652,0.6521739130434783,0.0,0.5,False
1,25000,6,31,female,Secondary special education,Computers,1,2,41000,Married,0,0,0.6097560975609756,806.4516129032259,0.1935483870967742,0.6097560975609756,0.5,False
1,116000,18,33,female,Higher education,Clothing,1,2,36000,Married,3,1,3.2222222222222223,3515.151515151515,0.5454545454545454,3.2222222222222223,0.35714285714285715,False
1,18500,6,32,female,Secondary special education,Household appliances,1,2,31000,Another,1,1,0.5967741935483871,578.125,0.1875,0.5967741935483871,0.21428571428571427,False
1,41000,18,46,male,Secondary special education,Cosmetics and beauty services,0,0,41000,Another,3,1,1.0,891.304347826087,0.391304347826087,0.0,0.35714285714285715,False
1,10000,24,23,male,Incomplete higher education,Computers,0,2,21000,Married,1,0,0.47619047619047616,434.7826086956522,1.0434782608695652,0.0,0.5,False
1,8000,3,53,male,Higher education,Computers,0,2,19000,Another,3,1,0.42105263157894735,150.9433962264151,0.05660377358490566,0.0,0.42857142857142855,False
1,26500,18,24,male,Secondary education,Cell phones,0,2,26000,Another,1,1,1.0192307692307692,1104.1666666666667,0.75,0.0,0.5,False
1,36000,10,35,male,Higher education,Furniture,1,2,31000,Married,1,0,1.1612903225806452,1028.5714285714287,0.2857142857142857,1.1612903225806452,0.5,False
1,29000,18,29,female,Secondary special education,Household appliances,0,2,31000,Another,0,1,0.9354838709677419,1000.0,0.6206896551724138,0.0,0.35714285714285715,False
1,21000,18,34,male,Higher education,Cell phones,0,2,26000,Married,1,0,0.8076923076923077,617.6470588235294,0.5294117647058824,0.0,0.5,False
1,31000,12,25,male,Higher education,Cell phones,0,0,36000,Married,3,1,0.8611111111111112,1240.0,0.48,0.0,0.35714285714285715,False
1,14500,9,20,male,Incomplete higher education,Household appliances,0,2,16000,Married,0,1,0.90625,725.0,0.45,0.0,0.7142857142857143,True
1,20000,12,29,female,Secondary education,Cell phones,1,2,21000,Another,0,1,0.9523809523809523,689.6551724137931,0.41379310344827586,0.9523809523809523,0.35714285714285715,False
1,13500,12,64,male,Higher education,Windows & Doors,0,2,26000,Another,1,1,0.5192307692307693,210.9375,0.1875,0.0,0.35714285714285715,False
1,6500,6,34,female,Secondary special education,Cell phones,0,2,26000,Married,0,0,0.25,191.1764705882353,0.17647058823529413,0.0,0.14285714285714285,False
1,26000,12,26,female,Secondary special education,Computers,0,2,16000,Married,2,1,1.625,1000.0,0.46153846153846156,0.0,0.5714285714285714,True
1,8000,6,27,male,Secondary education,Cell phones,0,1,21000,Married,0,1,0.38095238095238093,296.2962962962963,0.2222222222222222,0.0,0.0,False
1,48000,24,54,female,Higher education,Household appliances,1,0,26000,Another,1,0,1.8461538461538463,888.8888888888889,0.4444444444444444,1.8461538461538463,0.5,False
1,30500,24,27,female,Secondary special education,Household appliances,0,2,26000,Another,2,0,1.1730769230769231,1129.6296296296296,0.8888888888888888,0.0,0.5,False
1,31500,6,39,male,Secondary special education,Cell phones,0,0,42000,Married,1,1,0.75,807.6923076923077,0.15384615384615385,0.0,0.35714285714285715,False
1,29500,18,21,male,Secondary special education,Cell phones,0,2,23000,Another,1,0,1.2826086956521738,1404.7619047619048,0.8571428571428571,0.0,0.6428571428571429,True
1,53500,18,47,male,Higher education,Medical services,0,0,21000,Another,1,1,2.5476190476190474,1138.2978723404256,0.3829787234042553,0.0,0.35714285714285715,False
1,37000,10,64,male,Higher education,Clothing,0,0,51000,Another,1,1,0.7254901960784313,578.125,0.15625,0.0,0.5,False
1,43000,15,25,male,Secondary special education,Tourism,0,2,29000,Another,2,1,1.4827586206896552,1720.0,0.6,0.0,0.35714285714285715,False
1,18000,12,22,male,Secondary education,Cell phones,1,2,19000,Another,0,1,0.9473684210526315,818.1818181818181,0.5454545454545454,0.9473684210526315,0.8571428571428571,True
1,30000,12,26,female,Secondary special education,Cell phones,0,2,41000,Another,2,0,0.7317073170731707,1153.8461538461538,0.46153846153846156,0.0,0.5,False
1,26500,14,23,male,Higher education,Household appliances,0,2,29000,Another,1,0,0.9137931034482759,1152.1739130434783,0.6086956521739131,0.0,0.6428571428571429,True
1,35500,12,30,male,Higher education,Cell phones,0,0,51000,Another,2,1,0.696078431372549,1183.3333333333333,0.4,0.0,0.35714285714285715,False
1,17500,10,36,female,Secondary special education,Cell phones,1,2,31000,Another,0,0,0.5645161290322581,486.1111111111111,0.2777777777777778,0.5645161290322581,0.35714285714285715,False
1,10500,10,22,female,Secondary special education,Computers,0,2,21000,Another,2,1,0.5,477.27272727272725,0.45454545454545453,0.0,0.35714285714285715,False
2,16000,6,21,female,Secondary special education,Cell phones,0,2,21000,Married,1,0,0.7619047619047619,761.9047619047619,0.2857142857142857,0.0,0.6428571428571429,True
2,8500,6,53,female,Secondary special education,Cell phones,0,2,36000,Married,2,0,0.2361111111111111,160.37735849056602,0.11320754716981132,0.0,0.14285714285714285,False
2,14500,4,29,male,Secondary special education,Computers,1,2,9000,Married,1,0,1.6111111111111112,500.0,0.13793103448275862,1.6111111111111112,0.8571428571428571,True
2,31000,10,64,male,Secondary special education,Cell phones,0,2,10000,Another,1,1,3.1,484.375,0.15625,0.0,0.7142857142857143,True
2,13500,6,64,male,Secondary special education,Construction Materials,1,2,13000,Another,1,1,1.0384615384615385,210.9375,0.09375,1.0384615384615385,0.8571428571428571,True
2,15000,12,32,male,Secondary special education,Household appliances,1,2,21000,Another,3,1,0.7142857142857143,468.75,0.375,0.7142857142857143,0.35714285714285715,False
2,9500,6,31,female,Secondary education,Cell phones,1,2,14000,Another,0,1,0.6785714285714286,306.4516129032258,0.1935483870967742,0.6785714285714286,0.7142857142857143,True
2,35500,12,23,female,Higher education,Fitness,0,0,41000,Another,1,1,0.8658536585365854,1543.4782608695652,0.5217391304347826,0.0,0.5,False
2,11000,6,40,male,Higher education,Furniture,1,2,26000,Another,1,1,0.4230769230769231,275.0,0.15,0.4230769230769231,0.21428571428571427,False
2,34000,12,36,male,Higher education,Cell phones,1,2,24000,Another,1,1,1.4166666666666667,944.4444444444445,0.3333333333333333,1.4166666666666667,0.35714285714285715,False
2,11000,3,29,female,Secondary special education,Furniture,0,1,31000,Another,1,1,0.3548387096774194,379.3103448275862,0.10344827586206896,0.0,0.0,False
2,20500,5,29,male,Secondary special education,Household appliances,0,2,26000,Another,1,0,0.7884615384615384,706.8965517241379,0.1724137931034483,0.0,0.5,False
2,9000,5,76,male,Secondary special education,Household appliances,0,2,19000,Another,0,1,0.47368421052631576,118.42105263157895,0.06578947368421052,0.0,0.5714285714285714,True
2,20000,15,27,male,Higher education,Cell phones,0,2,31000,Another,1,1,0.6451612903225806,740.7407407407408,0.5555555555555556,0.0,0.35714285714285715,False
2,57000,24,23,male,Higher education,Household appliances,0,2,46000,Married,2,1,1.2391304347826086,2478.2608695652175,1.0434782608695652,0.0,0.5,False
2,38000,18,22,male,Secondary special education,Furniture,1,2,16000,Another,3,1,2.375,1727.2727272727273,0.8181818181818182,2.375,0.8571428571428571,True
2,10000,12,24,male,Higher education,Cell phones,0,2,24000,Another,1,0,0.4166666666666667,416.6666666666667,0.5,0.0,0.5,False
2,34000,6,41,female,Secondary special education,Cell phones,1,2,26000,Married,1,1,1.3076923076923077,829.2682926829268,0.14634146341463414,1.3076923076923077,0.35714285714285715,False
2,22000,10,24,female,Secondary special education,Cell phones,0,2,24000,Another,1,0,0.9166666666666666,916.6666666666666,0.4166666666666667,0.0,0.6428571428571429,True
2,11000,6,48,female,Secondary education,Household appliances,1,2,46000,Another,1,1,0.2391304347826087,229.16666666666666,0.125,0.2391304347826087,0.0,False
2,32500,6,47,male,Higher education,Windows & Doors,1,0,51000,Another,3,1,0.6372549019607843,691.4893617021277,0.1276595744680851,0.6372549019607843,0.35714285714285715,False
2,18000,6,25,female,Higher education,Household appliances,1,0,61000,Another,0,0,0.29508196721311475,720.0,0.24,0.29508196721311475,0.14285714285714285,False
2,11000,6,29,female,Secondary special education,Computers,0,2,24000,Another,1,1,0.4583333333333333,379.3103448275862,0.20689655172413793,0.0,0.21428571428571427,False
2,32500,24,63,male,Secondary special education,Household appliances,0,2,13000,Another,2,1,2.5,515.8730158730159,0.38095238095238093,0.0,0.7142857142857143,True
2,43500,12,56,male,Higher education,Cosmetics and beauty services,0,0,16000,Another,1,1,2.71875,776.7857142857143,0.21428571428571427,0.0,0.5714285714285714,True
2,19500,15,42,female,Higher education,Cell phones,1,2,21000,Another,2,1,0.9285714285714286,464.2857142857143,0.35714285714285715,0.9285714285714286,0.35714285714285715,False
2,53500,36,48,male,Secondary education,Windows & Doors,1,2,20000,Another,2,1,2.675,1114.5833333333333,0.75,2.675,0.7142857142857143,True
2,165000,12,48,female,Secondary special education,Furniture,0,2,51000,Another,3,1,3.235294117647059,3437.5,0.25,0.0,0.35714285714285715,False
2,33000,12,35,male,Secondary education,Cell phones,1,2,26000,Married,1,0,1.2692307692307692,942.8571428571429,0.34285714285714286,1.2692307692307692,0.5,False
2,12500,6,53,male,Secondary education,Household appliances,1,2,13000,Another,3,1,0.9615384615384616,235.8490566037736,0.11320754716981132,0.9615384615384616,0.7142857142857143,True
2,14000,6,59,male,Secondary special education,Furniture,1,2,12000,Another,1,1,1.1666666666666667,237.28813559322035,0.1016949152542373,1.1666666666666667,0.7142857142857143,True
2,20000,12,21,male,Secondary education,Furniture,0,2,15000,Married,3,1,1.3333333333333333,952.3809523809524,0.5714285714285714,0.0,0.7142857142857143,True
2,6500,6,31,male,Secondary special education,Cell phones,1,2,26000,Another,1,1,0.25,209.67741935483872,0.1935483870967742,0.25,0.0,False
2,12500,18,32,female,Secondary education,Cell phones,1,2,11000,Married,1,0,1.1363636363636365,390.625,0.5625,1.1363636363636365,0.8571428571428571,True
2,22500,18,40,male,Secondary special education,Household appliances,0,2,25000,Married,0,1,0.9,562.5,0.45,0.0,0.35714285714285715,False
2,13500,6,24,female,Higher education,Construction Materials,0,2,21000,Another,0,1,0.6428571428571429,562.5,0.25,0.0,0.5,False
2,25500,10,20,male,Incomplete higher education,Cell phones,0,2,23000,Unmarried,1,1,1.108695652173913,1275.0,0.5,0.0,0.5,False
2,18500,6,29,male,Secondary special education,Furniture,1,2,27000,Another,1,0,0.6851851851851852,637.9310344827586,0.20689655172413793,0.6851851851851852,0.5,False
2,46500,12,54,male,Higher education,Windows & Doors,0,0,71000,Another,0,1,0.6549295774647887,861.1111111111111,0.2222222222222222,0.0,0.35714285714285715,False
2,22500,12,33,male,Secondary special education,Cell phones,1,2,7000,Another,1,1,3.2142857142857144,681.8181818181819,0.36363636363636365,3.2142857142857144,0.7142857142857143,True
2,54000,3,45,male,Higher education,Household appliances,0,2,101000,Married,3,1,0.5346534653465347,1200.0,0.06666666666666667,0.0,0.21428571428571427,False
2,14000,12,42,female,Secondary special education,Cell phones,1,2,21000,Another,3,0,0.6666666666666666,333.3333333333333,0.2857142857142857,0.6666666666666666,0.5,False
2,30000,6,42,male,Secondary education,Computers,0,2,31000,Another,1,1,0.967741935483871,714.2857142857143,0.14285714285714285,0.0,0.35714285714285715,False
